Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,72.080002,75.769997,71.379997,75.180000,66.607712,127527200
2017-05-01,75.089996,79.440002,74.959999,78.599998,69.637756,182345800
2017-06-01,78.639999,80.470001,73.290001,75.680000,67.499397,247520700
2017-07-01,75.839996,80.339996,73.129997,79.989998,71.343513,143448100
2017-08-01,80.250000,81.989998,77.500000,78.070000,69.631065,203652700
2017-09-01,78.309998,81.120003,77.730003,78.139999,70.131859,161153600
2017-10-01,77.900002,89.110001,77.500000,87.309998,78.362076,198775100
2017-11-01,87.070000,100.129997,87.000000,97.230003,87.265427,222703100
2017-12-01,97.610001,99.910004,96.139999,98.750000,88.629623,166774100
2018-01-01,99.300003,109.980003,98.519997,106.599998,96.179367,169694600
2018-02-01,105.959999,106.559998,90.000000,90.010002,81.211136,307532700
2018-03-01,90.169998,90.500000,85.279999,88.970001,80.272804,256003000
2018-04-01,88.000000,89.660004,84.839996,88.459999,80.288490,163581800
2018-05-01,87.669998,88.099998,81.779999,82.540001,74.915337,248483300
2018-06-01,83.040001,87.489998,82.370003,85.650002,78.227814,185619400
2018-07-01,85.650002,89.660004,83.400002,89.230003,81.497559,117596900
2018-08-01,88.860001,100.209999,87.620003,95.860001,87.553040,205659500
2018-09-01,95.800003,97.660004,93.690002,93.910004,86.270195,127212500
2018-10-01,94.290001,102.599998,92.889999,100.279999,92.121956,216421000
2018-11-01,99.959999,106.209999,93.309998,97.650002,89.705940,191936600
2018-12-01,98.019997,99.589996,85.779999,93.150002,85.572021,186311800
2019-01-01,91.639999,99.349998,91.639999,95.830002,88.514404,160739700
2019-02-01,95.919998,104.180000,93.110001,98.989998,91.433167,166799500
2019-03-01,99.470001,100.489998,95.000000,97.529999,90.084625,141147100
2019-04-01,97.970001,104.150002,96.790001,102.839996,95.500343,110606900
2019-05-01,102.769997,103.959999,98.849998,101.440002,94.200287,155764900
2019-06-01,101.629997,112.220001,101.400002,110.489998,103.149452,121525000
2019-07-01,111.300003,115.489998,109.629997,110.379997,103.046753,91286900
2019-08-01,110.320000,115.379997,104.839996,114.260002,106.668976,157874200
2019-09-01,113.680000,119.860001,113.489998,118.680000,111.340706,105362500
2019-10-01,118.849998,120.709999,114.580002,117.260002,110.008537,96407600
2019-11-01,117.919998,125.379997,117.080002,119.089996,111.725365,116620600
2019-12-01,119.150002,122.120003,117.419998,118.839996,111.490822,98422700
2020-01-01,118.860001,119.889999,112.680000,114.489998,107.891594,127907500
2020-02-01,114.900002,119.949997,104.370003,107.680000,101.474091,132414100
2020-03-01,107.599998,128.080002,102.000000,113.620003,107.071754,318954800
2020-04-01,112.150002,133.380005,111.800003,121.550003,115.051537,207159800
2020-05-01,121.480003,131.990005,120.779999,124.059998,117.427338,186789700
2020-06-01,123.440002,124.410004,117.010002,119.779999,113.874901,185852200
2020-07-01,119.449997,134.130005,118.220001,129.399994,123.020622,197452100
2020-08-01,129.910004,141.070007,128.270004,138.850006,132.004761,230008400
2020-09-01,141.199997,151.330002,134.750000,139.910004,133.559372,268657200
2020-10-01,140.800003,146.600006,137.369995,138.750000,132.451996,128995000
2020-11-01,140.589996,153.399994,139.029999,152.789993,145.854691,137933500
2020-12-01,153.600006,153.660004,142.300003,144.149994,137.606888,170368500
2021-01-01,144.300003,149.929993,140.350006,140.490005,134.603226,150162900
2021-02-01,140.910004,147.500000,129.860001,129.919998,124.476143,184999800
2021-03-01,131.580002,137.589996,126.279999,135.830002,130.138489,246548100
2021-04-01,135.940002,141.770004,135.330002,139.910004,134.607224,153121900
2021-05-01,139.679993,144.580002,135.759995,142.029999,136.646866,174777800
2021-06-01,142.210007,142.800003,134.399994,141.020004,136.207962,169107000
2021-07-01,140.410004,143.860001,138.220001,142.550003,137.685730,131883100
2021-08-01,142.830002,152.570007,141.669998,148.100006,143.046356,181399800
2021-09-01,147.559998,149.649994,139.250000,139.380005,135.119308,151255200
2021-10-01,139.259995,150.550003,134.710007,149.419998,144.852417,137999600
2021-11-01,149.979996,152.000000,140.009995,140.630005,136.331116,178086200
2021-12-01,140.509995,146.529999,135.240005,144.690002,140.266998,238749200
2022-01-01,144.000000,146.630005,133.949997,139.809998,136.081909,165738700
2022-02-01,139.210007,141.990005,132.009995,135.160004,131.555878,162588100
2022-03-01,135.869995,150.539993,135.020004,148.919998,144.948975,185882500
2022-04-01,149.660004,160.770004,148.839996,152.990005,149.486389,142404500
2022-05-01,154.960007,154.990005,117.269997,128.630005,125.684258,272146600
2022-06-01,128.500000,128.919998,117.900002,121.580002,119.227509,170920600
2022-07-01,121.940002,133.389999,120.059998,132.050003,129.494949,157645600
2022-08-01,131.059998,142.720001,125.120003,132.550003,129.985260,207893900
2022-09-01,132.539993,138.250000,128.270004,129.699997,127.744347,138842300
2022-10-01,130.240005,143.070007,128.070007,142.330002,140.183899,116895000
2022-11-01,142.970001,154.639999,138.270004,152.419998,150.121765,151660700
2022-12-01,152.050003,153.610001,140.809998,141.789993,139.652023,127375100
2023-01-01,142.550003,147.860001,138.169998,143.869995,142.234863,108018200
2023-02-01,143.660004,148.339996,138.690002,142.130005,140.514633,122851100
2023-03-01,141.059998,148.440002,136.089996,147.449997,145.774185,174882900
2023-04-01,147.729996,153.750000,147.020004,150.970001,149.865921,100629300
2023-05-01,151.039993,154.350006,145.009995,146.869995,145.795898,135478800
2023-06-01,146.210007,158.229996,145.940002,157.179993,156.623199,130106800
2023-07-01,156.809998,160.940002,153.449997,159.860001,159.293716,90725700
2023-08-01,159.949997,162.990005,155.020004,162.610001,162.033981,130555600
2023-09-01,162.869995,165.850006,159.190002,159.929993,159.929993,110365200
2023-10-01,159.490005,164.330002,151.649994,163.410004,163.410004,114664700
2023-11-01,164.210007,169.940002,155.009995,155.350006,155.350006,111097700
